,"20% 15% 13,4% 13,2% 13,0% 12,9% 11,3% 10,2% 9,8% 9,6% 10% 6,6% 5% 0% Ahli Gizi Farmasi Kesehatan Kesehatan Dokter Bidan Perawat Dokter Gigi Teknologi Lingkungan Masyarakat Umum Laboratorium Medik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PROGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,UNIT UTAMA,,PENCEGAHAN,PELAYANAN,PELATIHAN DAN,,,,,,,,,,,,,,,,,,,,,,,,,
,,KESEHATAN,DAN,,,DUKUNGAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KESEHATAN DAN,PENDIDIKAN,,JUMLAH,,,,,,,,,,,,,,,,,,,,,,,
,,MASYARAKAT,PENGENDALIAN,,,MANAJEMEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JKN,VOKASI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PENYAKIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,71,48,119,198,368,270,269,416,685,0,1,1,21,53,74,21,54,75,,,,,,,,,,,
34,Papua,163,144,307,401,681,486,564,825,1.389,2,10,12,32,90,122,34,100,134,,,,,,,,,,,
Indonesia,,23.716,18.718,42.434,39.468,67.249,106.717,63.184,85.967,149.151,1.015,2.100,3.115,4.980,18.864,23.844,5.995,20.964,26.959,,,,,,,,,,,
No,Provinsi,Dokter Spesialis,,,Dokter,,,Total,,,Dokter Gigi Spesialis,,,Dokter Gigi,,,Total,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),,,,,,,,,,,
1,Aceh,0,0,0,284,921,1.205,284,921,1.205,0,0,0,69,352,421,69,352,421,,,,,,,,,,,
2,Sumatera Utara,3,2,5,596,1.489,2.085,599,1.491,2.090,0,1,1,98,552,650,98,553,651,,,,,,,,,,,
3,Sumatera Barat,2,2,4,182,662,844,184,664,848,0,0,0,42,324,366,42,324,366,,,,,,,,,,,
4,Riau,2,1,3,282,826,1.108,284,827,1.111,0,0,0,55,307,362,55,307,362,,,,,,,,,,,
5,Jambi,0,0,0,147,391,538,147,391,538,0,0,0,37,137,174,37,137,174,,,,,,,,,,,
6,Sumatera Selatan,0,3,3,200,595,795,200,598,798,0,0,0,57,190,247,57,190,247,,,,,,,,,,,
7,Bengkulu,0,0,0,103,232,335,103,232,335,0,0,0,16,74,90,16,74,90,,,,,,,,,,,
8,Lampung,0,1,1,261,698,959,261,699,960,0,0,0,23,154,177,23,154,177,,,,,,,,,,,
9,Kep. Bangka Belitung,0,0,0,77,165,242,77,165,242,0,0,0,26,54,80,26,54,80,,,,,,,,,,,
10,Kepulauan Riau,2,0,2,133,325,458,135,325,460,0,0,0,25,88,113,25,88,113,,,,,,,,,,,
11,DKI Jakarta,0,0,0,405,1.361,1.766,405,1.361,1.766,0,0,0,79,375,454,79,375,454,,,,,,,,,,,
12,Jawa Barat,0,1,1,954,2.056,3.010,954,2.057,3.011,0,0,0,160,833,993,160,833,993,,,,,,,,,,,
13,Jawa Tengah,0,0,0,959,1.919,2.878,959,1.919,2.878,0,0,0,170,815,985,170,815,985,,,,,,,,,,,
14,DI Yogyakarta,1,0,1,135,415,550,136,415,551,0,1,1,16,173,189,16,174,190,,,,,,,,,,,
15,Jawa Timur,1,1,2,894,1.907,2.801,895,1.908,2.803,0,3,3,212,1.008,1.220,212,1.011,1.223,,,,,,,,,,,
16,Banten,0,0,0,220,621,841,220,621,841,0,0,0,45,327,372,45,327,372,,,,,,,,,,,
17,Bali,0,0,0,279,330,609,279,330,609,0,0,0,81,210,291,81,210,291,,,,,,,,,,,
18,Nusa Tenggara Barat,0,1,1,188,340,528,188,341,529,0,0,0,31,120,151,31,120,151,,,,,,,,,,,
19,Nusa Tenggara Timur,0,0,0,203,416,619,203,416,619,0,0,0,38,107,145,38,107,145,,,,,,,,,,,
20,Kalimantan Barat,0,0,0,238,321,559,238,321,559,0,1,1,35,99,134,35,100,135,,,,,,,,,,,
21,Kalimantan Tengah,0,0,0,141,230,371,141,230,371,0,0,0,26,85,111,26,85,111,,,,,,,,,,,
22,Kalimantan Selatan,0,0,0,144,376,520,144,376,520,0,0,0,59,161,220,59,161,220,,,,,,,,,,,
23,Kalimantan Timur,0,0,0,169,368,537,169,368,537,0,0,0,41,174,215,41,174,215,,,,,,,,,,,
24,Kalimantan Utara,0,0,0,55,,131,55,76,131,0,0,0,14,33,47,14,33,47,,,,,,,,,,,
25,Sulawesi Utara,1,3,4,165,458,623,166,461,627,0,0,0,34,91,125,34,91,125,,,,,,,,,,,
26,Sulawesi Tengah,0,0,0,140,303,443,140,303,443,0,0,0,40,102,142,40,102,142,,,,,,,,,,,
27,Sulawesi Selatan,0,5,5,239,832,1.071,239,837,1.076,0,0,0,91,516,607,91,516,607,,,,,,,,,,,
28,Sulawesi Tenggara,0,0,0,134,362,496,134,362,496,0,0,0,26,162,188,26,162,188,,,,,,,,,,,
29,Gorontalo,0,0,0,49,118,167,49,118,167,0,0,0,12,50,62,12,50,62,,,,,,,,,,,
30,Sulawesi Barat,0,0,0,46,131,177,46,131,177,0,0,0,15,68,83,15,68,83,,,,,,,,,,,
31,Maluku,0,0,0,78,217,295,78,217,295,0,0,0,9,44,53,9,44,53,,,,,,,,,,,
32,Maluku Utara,0,0,0,77,164,241,77,164,241,0,0,0,18,44,62,18,44,62,,,,,,,,,,,
33,Papua Barat,0,0,0,88,182,270,88,182,270,0,0,0,6,34,40,6,34,40,,,,,,,,,,,
34,Papua,0,0,0,162,324,486,162,324,486,0,0,0,16,56,72,16,56,72,,,,,,,,,,,
Indonesia,,12,20,32,8.427,20.131,28.072,8.439,20.151,28.590,0,6,6,1.722,7.919,9.641,1.722,7.925,9.647,,,,,,,,,,,
No,Provinsi,Persentase Puskesmas dengan Kecukupan Dokter,,,Persentase Puskesmas dengan Kecukupan Dokter Gigi,,,Persentase Puskesmas dengan Kecukupan Perawat,,,Persentase Puskesmas dengan Kecukupan Bidan,,,,,,,,,,,,,,,,,,,
,,Cukup,Kurang,Lebih,Cukup,Kurang,Lebih,Cukup,Kurang,Lebih,Cukup,Kurang,Lebih,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,,,
1,Aceh,"17,7","4,4","77,8","62,0","14,1","23,8","7,2","1,9","90,9","4,2","0,3","95,6",,,,,,,,,,,,,,,,,
2,Sumatera Utara,"26,7","4,2","69,1","52,4","28,5","19,1","13,4","14,8","71,8","8,8","0,7","90,6",,,,,,,,,,,,,,,,,
3,Sumatera Barat,"27,2","5,4","67,4","62,4","7,2","30,5","7,2","11,8","81,0","1,8","0,7","97,5",,,,,,,,,,,,,,,,,
4,Riau,"22,8","4,2","73,0","53,2","11,4","35,4","13,9","3,4","82,7","13,1","0,4","86,5",,,,,,,,,,,,,,,,,
5,Jambi,"31,9","5,8","62,3","59,9","29,5","10,6","8,2","1,9","89,9","5,3","0,0","94,7",,,,,,,,,,,,,,,,,
6,Sumatera Selatan,"30,5","9,5","60,1","55,2","36,8","8,0","7,2","2,3","90,5","4,6","0,0","95,4",,,,,,,,,,,,,,,,,
7,Bengkulu,"44,7","11,2","44,1","46,4","52,0","1,7","7,8","3,9","88,3","3,9","0,0","96,1",,,,,,,,,,,,,,,,,
8,Lampung,"31,2","2,8","65,9","40,4","55,2","4,4","12,0","3,2","84,9","8,5","0,0","91,5",,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,"10,9","4,7","84,4","67,2","7,8","25,0","6,3","1,6","92,2","4,7","0,0","95,3",,,,,,,,,,,,,,,,,
10,Kepulauan Riau,"25,8","6,5","67,7","66,7","14,0","19,4","15,1","6,5","78,5","14,0","3,2","82,8",,,,,,,,,,,,,,,,,
11,DKI Jakarta,"12,9","0,0","87,1","78,1","5,1","16,8","6,0","80,2","13,8","9,9","70,9","19,2",,,,,,,,,,,,,,,,,
12,Jawa Barat,"27,1","1,7","71,2","64,8","24,4","10,8","16,1","20,0","63,9","13,7","4,3","82,0",,,,,,,,,,,,,,,,,
13,Jawa Tengah,"26,1","1,6","72,3","77,4","8,3","14,3","18,5","4,2","77,3","12,6","0,2","87,2",,,,,,,,,,,,,,,,,
14,DI Yogyakarta,"18,2","0,8","81,0","61,2","2,5","36,4","37,2","13,2","49,6","19,8","11,6","68,6",,,,,,,,,,,,,,,,,
15,Jawa Timur,"43,4","6,7","49,9","73,8","5,9","20,4","15,0","1,3","83,6","13,5","0,1","86,4",,,,,,,,,,,,,,,,,
16,Banten,"29,7","1,6","68,7","54,5","13,8","31,7","21,5","11,0","67,5","17,5","3,7","78,9",,,,,,,,,,,,,,,,,
17,Bali,"10,0","0,0","90,0","38,3","1,7","60,0","11,7","0,0","88,3","8,3","0,0","91,7",,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,"37,7","9,1","53,1","68,0","24,6","7,4","6,3","0,0","93,7","6,3","0,6","93,1",,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,"47,4","34,4","18,2","28,8","68,4","2,8","2,6","1,7","95,8","2,6","0,7","96,7",,,,,,,,,,,,,,,,,
20,Kalimantan Barat,"37,1","14,9","48,0","47,2","50,4","2,4","6,0","2,4","91,5","4,0","1,6","94,4",,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,"34,3","27,0","38,7","39,7","53,4","6,9","2,5","1,5","96,1","2,0","1,5","96,6",,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,"33,3","8,8","57,9","71,3","18,8","10,0","6,7","7,1","86,3","5,4","1,7","92,9",,,,,,,,,,,,,,,,,
23,Kalimantan Timur,"38,8","12,2","48,9","58,5","19,7","21,8","14,4","11,7","73,9","15,4","9,0","75,5",,,,,,,,,,,,,,,,,
24,Kalimantan Utara,"31,0","22,4","46,6","60,3",,"10,3","6,9","5,2","87,9","10,3","1,7","87,9",,,,,,,,,,,,,,,,,
25,Sulawesi Utara,"37,4","10,1","52,5","42,9","51,0","6,1","19,2","5,1","75,8","16,2","22,2","61,6",,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,"43,8","19,4","36,9","52,5","41,9","5,5","3,7","3,7","92,6","2,3","0,0","97,7",,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,"48,9","14,8","36,3","68,1","8,9","23,0","13,5","1,9","84,6","12,9","0,8","86,3",,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,"52,9","16,8","30,3","53,2","42,8","4,0","7,1","1,7","91,2","7,1","0,7","92,3",,,,,,,,,,,,,,,,,
29,Gorontalo,"43,0","12,9","44,1","63,4","35,5","1,1","8,6","3,2","88,2","4,3","0,0","95,7",,,,,,,,,,,,,,,,,
30,Sulawesi Barat,"59,2","17,3","23,5","68,4","25,5","6,1","9,2","0,0","90,8","8,2","0,0","91,8",,,,,,,,,,,,,,,,,
31,Maluku,"42,9","34,9","22,3","21,4","77,7","0,8","5,5","13,0","81,5","13,9","18,9","67,2",,,,,,,,,,,,,,,,,
32,Maluku Utara,"56,5","13,6","29,9","40,8","57,1","241,0","8,2","6,8","85,0","4,8","0,0","95,2",,,,,,,,,,,,,,,,,
33,Papua Barat,"43,9","28,1","28,1","19,9","78,4","270,0","7,0","9,9","83,0","8,2","12,9","78,9",,,,,,,,,,,,,,,,,
34,Papua,"32,1","52,7","15,2","11,8","86,5","486,0","9,9","22,2","67,9","10,3","43,5","46,2",,,,,,,,,,,,,,,,,
Indonesia,,"33,7","11,3","55,0","56,3","29,8","13,9","11,6","9,7","78,7","9,6","6,5","83,9",,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Kabupaten / Kota Daerah Tertinggal,Jumlah Tenaga Kesehatan,,,,,,,,,,,,,,,,nataheseK gnajnuneP aganeT,nataheseK MDS latoT,,,,,,,,,,
,,,silaisepS retkoD,retkoD,silaisepS igiG retkoD,igiG retkoD,sinilK igolokisP aganeT,natawarepeK aganeT,nanadibeK aganeT,naisamrafeK aganeT,nataheseK takaraysaM aganeT,nataheseK nagnukgniL aganeT,iziG aganeT,kisiF naipareteK aganeT,sideM naisinketeK aganeT,akidemoiB kinkeT aganeT,nataheseK lanoisidarT aganeT,halmuJ,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),,,,,,,,,,
1,Sumatera Utara,4,26,152,0,23,0,2.099,2.308,223,277,56,124,28,107,134,0,5.557,714,6.271,,,,,,,,,,
2,Sumatera Barat,1,8,41,0,12,0,366,276,47,59,8,27,3,18,26,0,891,469,1.360,,,,,,,,,,
3,Sumatera Selatan,1,16,45,0,6,0,352,452,74,45,22,22,5,26,43,0,1.108,221,1.329,,,,,,,,,,
4,Lampung,1,6,32,0,1,0,207,389,32,28,25,26,0,20,32,0,798,206,1.004,,,,,,,,,,
5,Nusa Tenggara Barat,1,15,74,1,11,0,472,296,107,38,22,50,1,56,78,0,1.221,445,1.666,,,,,,,,,,
6,Nusa Tenggara Timur,13,136,652,3,91,4,7.410,5.778,946,1.053,630,878,52,656,749,1,19.039,4.226,23.265,,,,,,,,,,
7,Sulawesi Tengah,3,41,162,0,27,6,1.560,1.479,281,503,168,138,10,54,122,0,4.551,752,5.303,,,,,,,,,,
8,Maluku,6,32,236,3,27,3,3.369,1.646,282,570,307,359,11,39,224,0,7.108,1.156,8.264,,,,,,,,,,
9,Maluku Utara,2,7,44,0,5,0,647,542,87,223,47,55,1,18,35,0,1.711,155,1.866,,,,,,,,,,
10,Papua Barat,8,58,224,1,20,2,2.093,1.189,257,286,88,209,10,50,191,0,4.678,1.218,5.896,,,,,,,,,,
11,Papua,22,91,435,2,50,3,5.113,2.353,552,748,246,307,19,96,461,65,10.541,2.833,13.374,,,,,,,,,,
Indonesia,,62,436,2.097,10,273,18,23.688,16.708,2.888,3.830,1.619,2.195,140,1.140,2.095,66,57.203,12.395,69.598,,,,,,,,,,
No,Provinsi,Batch XX (Peride I Tahun 2022),,Batch XXI (Peride I Tahun 2022),,Batch XXII (Peride I Tahun 2022),,Batch XXIII (Peride I Tahun 2022),,,,,,,,,,,,,,,,,,,,,,
,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,Jumlah Kabupaten/Kota,Jumlah Puskesmas,Jumlah Kabupaten/Kota,Jumlah Puskesmas,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(5),(6),(5),(6),,,,,,,,,,,,,,,,,,,,,
1,Aceh,2,3,1,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,4,8,2,6,3,5,1,2,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,0,0,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
4,Riau,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
5,Jambi,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
8,Lampung,1,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
11,Jawa Barat,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
12,Jawa Timur,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
13,Nusa Tenggara Barat,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
14,Nusa Tenggara Timur,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
15,Kalimantan Barat,1,3,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
16,Kalimantan Tengah,0,0,1,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,
17,Kalimantan Selatan,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
18,Kalimantan Timur,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
19,Kalimantan Utara,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
20,Sulawesi Utara,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
21,Sulawesi Tengah,2,2,3,3,4,4,1,2,,,,,,,,,,,,,,,,,,,,,
22,Sulawesi Selatan,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
23,Sulawesi Tenggara,6,7,1,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,
24,Gorontalo,0,0,1,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Barat,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
26,Maluku,2,6,3,6,3,4,3,8,,,,,,,,,,,,,,,,,,,,,
27,Maluku Utara,2,4,2,6,3,4,3,4,,,,,,,,,,,,,,,,,,,,,
28,Papua Barat,0,0,2,4,0,0,2,3,,,,,,,,,,,,,,,,,,,,,
29,Papua,1,1,3,4,3,4,1,3,,,,,,,,,,,,,,,,,,,,,
Indonesia,,26,40,22,40,23,28,15,28,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Tenaga,,,,,,,,,Total,,,,,,,,,,,,,,,,,,,
,,Dokter Umum,Dokter Gigi,Perawat,Bidan,Gizi,Farmasi,Kesehatan Lingkungan,Kesehatan Masyarakat,Ahli Teknologi Laboratorium Medik,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),,,,,,,,,,,,,,,,,,,
1,Aceh,4,3,5,4,5,6,5,5,5,42,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,10,10,9,12,19,18,19,15,18,130,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,2,0,0,2,1,1,3,3,3,15,,,,,,,,,,,,,,,,,,,
4,Riau,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
5,Jambi,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,1,0,0,0,1,1,1,1,1,6,,,,,,,,,,,,,,,,,,,
7,Bengkulu,0,0,1,1,2,2,2,1,1,10,,,,,,,,,,,,,,,,,,,
8,Lampung,0,1,2,0,3,2,3,3,2,16,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,1,0,1,1,1,0,1,1,1,7,,,,,,,,,,,,,,,,,,,
11,Jawa Barat,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
12,Jawa Timur,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
13,Nusa Tenggara Barat,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
14,Nusa Tenggara Timur,2,2,1,1,2,2,0,1,1,12,,,,,,,,,,,,,,,,,,,
15,Kalimantan Barat,3,4,4,3,2,2,1,2,2,23,,,,,,,,,,,,,,,,,,,
16,Kalimantan Tengah,2,2,2,4,1,2,3,3,3,22,,,,,,,,,,,,,,,,,,,
17,Kalimantan Selatan,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
18,Kalimantan Timur,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
19,Kalimantan Utara,1,1,0,1,0,1,1,1,1,7,,,,,,,,,,,,,,,,,,,
20,Sulawesi Utara,1,1,0,1,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,
21,Sulawesi Tengah,8,4,5,4,10,7,10,3,9,60,,,,,,,,,,,,,,,,,,,
22,Sulawesi Selatan,3,0,2,1,4,2,3,3,4,22,,,,,,,,,,,,,,,,,,,
23,Sulawesi Tenggara,8,8,6,6,8,7,9,7,10,69,,,,,,,,,,,,,,,,,,,
24,Gorontalo,0,0,1,1,,1,1,1,1,6,,,,,,,,,,,,,,,,,,,
25,Sulawesi Barat,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
26,Maluku,10,6,18,21,18,21,15,17,15,141,,,,,,,,,,,,,,,,,,,
27,Maluku Utara,11,7,11,6,15,12,14,11,14,101,,,,,,,,,,,,,,,,,,,
28,Papua Barat,4,0,2,4,6,6,4,4,6,36,,,,,,,,,,,,,,,,,,,
29,Papua,10,3,6,5,7,10,7,7,8,63,,,,,,,,,,,,,,,,,,,
Indonesia,,81,52,76,78,105,103,102,90,106,793,,,,,,,,,,,,,,,,,,,
No,Provinsi,Periode I,,Periode II,,Periode III,,Periode IV,,Periode V,,,,,,,,,,,,,,,,,,,,
,,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),,,,,,,,,,,,,,,,,,,
1,Aceh,8,35,6,17,3,4,8,12,4,4,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,7,15,4,9,7,23,6,24,6,13,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,8,10,3,14,2,2,4,9,2,6,,,,,,,,,,,,,,,,,,,
4,Riau,7,22,4,8,1,1,4,7,6,7,,,,,,,,,,,,,,,,,,,
5,Jambi,6,31,8,18,0,0,3,4,6,12,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,6,8,2,3,3,3,2,4,3,3,,,,,,,,,,,,,,,,,,,
7,Bengkulu,7,21,5,17,2,2,5,10,4,6,,,,,,,,,,,,,,,,,,,
8,Lampung,7,23,1,1,2,7,4,9,3,3,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,2,2,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,2,2,2,2,1,1,2,5,3,5,,,,,,,,,,,,,,,,,,,
11,Jawa Barat,1,1,2,17,2,2,2,9,2,7,,,,,,,,,,,,,,,,,,,
12,Jawa Tengah,3,10,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,
13,Jawa Timur,1,1,2,2,0,0,0,0,1,4,,,,,,,,,,,,,,,,,,,
14,Banten,1,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
15,Nusa Tenggara Barat,4,15,1,1,1,2,3,6,3,3,,,,,,,,,,,,,,,,,,,
16,Nusa Tenggara Timur,12,46,3,9,8,16,11,33,2,2,,,,,,,,,,,,,,,,,,,
17,Kalimantan Barat,5,22,4,10,6,9,5,25,5,18,,,,,,,,,,,,,,,,,,,
18,Kalimantan Tengah,4,12,3,6,3,3,6,13,6,12,,,,,,,,,,,,,,,,,,,
19,Kalimantan Selatan,3,4,2,2,1,4,2,3,1,1,,,,,,,,,,,,,,,,,,,
20,Kalimantan Timur,2,2,2,5,0,0,4,9,4,7,,,,,,,,,,,,,,,,,,,
21,Kalimantan Utara,2,6,2,3,2,3,2,2,1,1,,,,,,,,,,,,,,,,,,,
22,Sulawesi Utara,8,54,2,2,4,12,4,14,3,15,,,,,,,,,,,,,,,,,,,
23,Sulawesi Tengah,5,27,4,8,10,35,11,32,7,25,,,,,,,,,,,,,,,,,,,
24,Sulawesi Selatan,6,30,8,9,,1,6,8,8,12,,,,,,,,,,,,,,,,,,,
25,Sulawesi Tenggara,14,85,9,26,9,21,5,9,7,15,,,,,,,,,,,,,,,,,,,
26,Gorontalo,6,24,4,4,3,3,1,2,2,4,,,,,,,,,,,,,,,,,,,
27,Sulawesi Barat,3,8,4,6,1,4,2,2,2,9,,,,,,,,,,,,,,,,,,,
28,Maluku,4,14,6,15,6,10,8,30,9,24,,,,,,,,,,,,,,,,,,,
29,Maluku Utara,1,1,3,14,5,20,6,21,8,17,,,,,,,,,,,,,,,,,,,
30,Papua Barat,3,16,0,0,4,5,3,6,4,6,,,,,,,,,,,,,,,,,,,
31,Papua,4,25,0,0,3,9,6,13,8,29,,,,,,,,,,,,,,,,,,,
Indonesia,,152,575,97,229,89,241,127,324,120,270,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Tenaga,,,,,,,,,Total,,,,,,,,,,,,,,,,,,,
,,Dokter Umum,Dokter Gigi,Perawat,Bidan,Gizi,Farmasi,Kesehatan Lingkungan,Kesehatan Masyarakat,Ahli Teknologi Laboratorium Medik,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(14),,,,,,,,,,,,,,,,,,,
1,Aceh,7,11,15,1,25,7,14,0,19,99,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,12,5,9,1,16,15,29,8,23,118,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,1,7,4,7,6,10,7,3,12,57,,,,,,,,,,,,,,,,,,,
4,Riau,0,2,2,2,12,12,15,3,15,63,,,,,,,,,,,,,,,,,,,
5,Jambi,4,5,4,4,31,13,16,7,19,103,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,3,0,4,0,8,6,2,1,6,30,,,,,,,,,,,,,,,,,,,
7,Bengkulu,7,0,10,0,9,21,17,5,15,84,,,,,,,,,,,,,,,,,,,
8,Lampung,1,10,0,0,13,6,8,2,8,48,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,0,0,1,1,0,0,1,1,1,5,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,1,0,1,2,6,0,0,0,9,19,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,3,3,0,0,17,5,14,4,10,56,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,0,3,8,5,1,1,0,1,0,19,,,,,,,,,,,,,,,,,,,
14,Jawa Timur,0,1,0,0,0,3,3,0,1,8,,,,,,,,,,,,,,,,,,,
15,Banten,0,0,6,0,0,0,1,0,0,7,,,,,,,,,,,,,,,,,,,
16,Nusa Tenggara Barat,0,7,5,5,8,6,5,3,7,46,,,,,,,,,,,,,,,,,,,
17,Nusa Tenggara Timur,13,25,10,25,32,19,17,4,25,170,,,,,,,,,,,,,,,,,,,
18,Kalimantan Barat,10,17,8,16,22,7,7,13,21,121,,,,,,,,,,,,,,,,,,,
19,Kalimantan Tengah,2,13,0,0,15,5,15,1,13,64,,,,,,,,,,,,,,,,,,,
20,Kalimantan Selatan,4,1,2,3,1,1,1,0,4,17,,,,,,,,,,,,,,,,,,,
21,Kalimantan Timur,0,0,1,1,15,3,4,2,3,29,,,,,,,,,,,,,,,,,,,
22,Kalimantan Utara,1,2,1,2,7,2,0,1,6,22,,,,,,,,,,,,,,,,,,,
23,Sulawesi Utara,2,13,15,27,13,13,7,3,39,132,,,,,,,,,,,,,,,,,,,
24,Sulawesi Tengah,9,39,5,7,,6,14,0,48,149,,,,,,,,,,,,,,,,,,,
25,Sulawesi Selatan,3,2,7,9,17,7,9,3,19,76,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tenggara,18,2,57,37,27,11,28,6,50,236,,,,,,,,,,,,,,,,,,,
27,Gorontalo,3,3,7,3,0,4,5,0,19,44,,,,,,,,,,,,,,,,,,,
