,,,,,,46 47 38 40,,,,,,,,,,,,,,,33,,,,33,,
,,,,,,25 16,,,,23 14,,,25 15,,,,18,,,,19,,,,13,,
,,,Targ,et Renstra 20,17,: 84%,,,,,,,,,,,,,,,,,,,,,
,,,Targ,et Renstra 20,17 : 8,8%,,,,,,,,,,,,,,,,,,,,,
,,,,,"9 9 94 93 91,6 91,0 90,4 89,27 87,59 86,24 83,67 83,13 77,37 78",,,,,,,,,,,,,,,,,,,,,,
,,,"5, ,8 7",,,,,,,,,,,,,,,,,,,,,,,,
,,,,Tar,ge,t,,,,,,,,,,,,,,,,,,,,,
,,,,Renstr,a 2,017 :,,,,,,,,,,,,,,,,,,,,,
,,,,5,0%,,,,,,,,,,,,,,,,,,,,,,
,,,Targ,et,,,,,,,,,,,,,,,,,,,,,,,
,,,Renstra,20,17 :,,,,,,,,,,,,,,,,,,,,,,
,,,35%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"55 46,06 41,64 40,78 39,67 38,19 6,07 ,44",,,,,,,,,,,,,,,,,,,,,,
,,,,3 34,,,,,,,,,,,,,,,,,,,,,,,
Tahun,,,Jumlah Propinsi,,,,Jumlah,,Kasus,,,Kematian,,,CFR (%),,,,,,,,,,,,
,,,,,,,Kejadian,,,,,,,,,,,,,,,,,,,,
,2010,,,11,,,33,,,4.204,,,73,,,"1,74",,,,,,,,,,,
31,Maluku,199,36,11,24,"18,09",27,9,0,0,,,,,,,,,,,,,,,,,
32,Maluku Utara,129,13,3,12,"10,08",7,6,0,0,,,,,,,,,,,,,,,,,
33,Papua Barat,155,30,11,27,"19,35",18,11,1,0,,,,,,,,,,,,,,,,,
34,Papua,394,32,9,28,"8,12",20,11,1,0,,,,,,,,,,,,,,,,,
Indonesia,,9.825,4.223,458,3.447,"42,98",1.506,2.239,439,39,,,,,,,,,,,,,,,,,
No,Nama Obat,Satuan,Jumlah Puskesmas yang Menyediakan Item Obat dan Vaksin Esensial,%*,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,
1,Albendazol tab,Tablet,7.186,"84,82",,,,,,,,,,,,,,,,,,,,,,,
2,Amoxicillin 500 mg tab,Tablet,8.294,"97,90",,,,,,,,,,,,,,,,,,,,,,,
3,Amoxicillin syrup,Botol,8.184,"96,60",,,,,,,,,,,,,,,,,,,,,,,
4,Deksametason tab,Tablet,7.949,"93,83",,,,,,,,,,,,,,,,,,,,,,,
5,Diazepam injeksi 5 mg/mL,Ampul,4.825,"56,95",,,,,,,,,,,,,,,,,,,,,,,
6,"Epinefrin (Adrenalin) injeksi 0,1% (sebagai HCL)",Ampul,6.959,"82,14",,,,,,,,,,,,,,,,,,,,,,,
7,Fitomenadion (Vitamin K) injeksi,Ampul,7.369,"86,98",,,,,,,,,,,,,,,,,,,,,,,
8,Furosemid tablet 40 mg/Hidroklorotiazid (HCT),Tablet,7.677,"90,62",,,,,,,,,,,,,,,,,,,,,,,
9,Garam oralit,Kantong,7.990,"94,31",,,,,,,,,,,,,,,,,,,,,,,
10,Glibenklamid/Metformin,Tablet,7.751,"91,49",,,,,,,,,,,,,,,,,,,,,,,
11,Kaptopril tab,Tablet,8.121,"95,86",,,,,,,,,,,,,,,,,,,,,,,
12,Magnesium Sulfat injeksi 20 %,Vial,6.430,"75,90",,,,,,,,,,,,,,,,,,,,,,,
13,"Metilergometrin Maleat inj 0,200 mg-1 ml",Ampul,7.010,"82,74",,,,,,,,,,,,,,,,,,,,,,,
14,Obat Anti Tuberculosis dewasa,Paket,7.626,"90,01",,,,,,,,,,,,,,,,,,,,,,,
15,Oksitosin injeksi,Ampul,7.471,"88,18",,,,,,,,,,,,,,,,,,,,,,,
16,Parasetamol 500 mg tab,Tablet,8.129,"95,95",,,,,,,,,,,,,,,,,,,,,,,
17,Tablet Tambah Darah,Tablet,7.904,"93,30",,,,,,,,,,,,,,,,,,,,,,,
18,Vaksin BCG,Vial,8.271,"97,63",,,,,,,,,,,,,,,,,,,,,,,
19,Vaksin DPT/ DPT-HB/ DPT-HB-Hib,Vial,8.015,"94,61",,,,,,,,,,,,,,,,,,,,,,,
20,Vaksin Td,Vial,8.144,"96,13",,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Tenaga Kesehatan,,,,,,,,,,Tenaga Penunjang Kesehatan,Total SDM Kesehatan,,,,,,,,,,,,,,
,,Dokter Umum,Dokter Gigi,Perawat,Bidan,Tenaga Kefarmasian,Tenaga Kesehatan Masyarakat,Tenaga Kesehatan Lingkungan,Tenaga Gizi,Ahli Teknologi Laboratorium Medik,Jumlah,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,747,214,5.574,9.107,481,1.090,624,355,354,18.546,2.049,20.595,,,,,,,,,,,,,,
2,Sumatera Utara,1.285,530,7.062,13.695,594,915,407,557,331,25.376,2.315,27.691,,,,,,,,,,,,,,
3,Sumatera Barat,413,273,2.595,4.849,409,282,257,312,315,9.705,1.518,11.223,,,,,,,,,,,,,,
4,Riau,653,235,3.662,4.706,361,351,178,229,233,10.608,1.284,11.892,,,,,,,,,,,,,,
5,Jambi,348,136,2.632,3.287,283,236,248,164,234,7.568,772,8.340,,,,,,,,,,,,,,
6,Sumatera Selatan,508,134,6.245,8.601,544,987,496,338,316,18.169,2.058,20.227,,,,,,,,,,,,,,
7,Bengkulu,221,71,1.886,2.653,157,441,106,143,127,5.805,787,6.592,,,,,,,,,,,,,,
8,Lampung,536,128,3.926,6.333,259,388,310,190,242,12.312,1.758,14.070,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,150,53,1.046,781,105,82,70,78,82,2.447,553,3.000,,,,,,,,,,,,,,
10,Kepulauan Riau,239,66,1.035,988,109,80,76,82,65,2.740,638,3.378,,,,,,,,,,,,,,
11,DKI Jakarta,1.542,489,1.911,1.816,693,86,256,249,215,7.257,3.593,10.850,,,,,,,,,,,,,,
12,Jawa Barat,1.979,834,10.422,15.122,1.174,1.070,815,766,652,32.834,6.700,39.534,,,,,,,,,,,,,,
13,Jawa Tengah,1.597,648,8.334,14.391,1.069,683,823,829,856,29.230,7.919,37.149,,,,,,,,,,,,,,
14,DI Yogyakarta,351,151,928,938,217,148,136,175,197,3.241,1.760,5.001,,,,,,,,,,,,,,
15,Jawa Timur,1.791,955,13.122,14.808,1.070,742,745,902,854,34.989,9.311,44.300,,,,,,,,,,,,,,
16,Banten,459,255,1.983,3.432,184,223,143,147,101,6.927,1.375,8.302,,,,,,,,,,,,,,
17,Bali,453,286,1.580,2.372,172,141,259,164,126,5.553,1.534,7.087,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,302,100,3.387,3.035,256,207,374,431,249,8.341,1.477,9.818,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,337,129,4.292,3.690,381,451,484,449,348,10.561,1.276,11.837,,,,,,,,,,,,,,
20,Kalimantan Barat,322,79,3.413,2.873,289,277,306,340,259,8.158,1.109,9.267,,,,,,,,,,,,,,
21,Kalimantan Tengah,230,56,2.956,2.241,184,176,145,252,130,6.370,558,6.928,,,,,,,,,,,,,,
22,Kalimantan Selatan,496,170,3.258,4.221,495,329,378,597,340,10.284,1.552,11.836,,,,,,,,,,,,,,
23,Kalimantan Timur,484,198,2.505,2.254,376,287,215,205,234,6.758,1.947,8.705,,,,,,,,,,,,,,
24,Kalimantan Utara,118,41,1.034,710,136,122,80,87,63,2.391,396,2.787,,,,,,,,,,,,,,
25,Sulawesi Utara,429,45,2.235,1.136,194,160,306,251,37,4.793,408,5.201,,,,,,,,,,,,,,
26,Sulawesi Tengah,201,83,3.044,3.333,330,663,295,175,89,8.213,1.334,9.547,,,,,,,,,,,,,,
27,Sulawesi Selatan,666,419,4.732,4.837,556,800,562,568,376,13.516,1.233,14.749,,,,,,,,,,,,,,
28,Sulawesi Tenggara,214,128,3.038,3.482,315,654,322,445,133,8.731,835,9.566,,,,,,,,,,,,,,
29,Gorontalo,120,34,825,891,87,294,137,224,30,2.642,690,3.332,,,,,,,,,,,,,,
30,Sulawesi Barat,95,56,1.154,1.231,123,146,99,126,69,3.099,345,3.444,,,,,,,,,,,,,,
31,Maluku,107,33,2.260,1.035,121,177,197,288,46,4.264,400,4.664,,,,,,,,,,,,,,
32,Maluku Utara,127,27,1.120,1.365,117,312,87,196,67,3.418,394,3.812,,,,,,,,,,,,,,
33,Papua Barat,83,19,1.234,587,78,109,75,96,68,2.349,152,2.501,,,,,,,,,,,,,,
34,Papua,351,52,3.819,1.934,236,349,256,287,286,7.570,1.217,8.787,,,,,,,,,,,,,,
Indonesia,,17.954,7.127,118.249,146.734,12.155,13.458,10.267,10.697,8.124,344.765,61.247,406.012,,,,,,,,,,,,,,
No,Provinsi,Persentase Puskesmas dengan Kecukupan Dokter,,,Persentase Puskesmas dengan Kecukupan Dokter Gigi,,,Persentase Puskesmas dengan Kecukupan Perawat,,,Persentase Puskesmas dengan Kecukupan Bidan,,,,,,,,,,,,,,,,
,,Cukup,Kurang,Lebih,Cukup,Kurang,Lebih,Cukup,Kurang,Lebih,Cukup,Kurang,Lebih,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,"31,56","12,98","55,46","49,85","43,66","6,49","5,31","15,04","79,65","3,54","4,13","92,33",,,,,,,,,,,,,,
2,Sumatera Utara,"30,12","18,54","51,34","36,01","42,07","21,93","6,60","23,17","70,23","1,07","8,38","90,55",,,,,,,,,,,,,,
3,Sumatera Barat,"42,42","21,97","35,61","68,18","17,42","14,39","9,85","25,38","64,77","0,38","0,00","99,62",,,,,,,,,,,,,,
4,Riau,"21,05","6,70","72,25","51,20","20,57","28,23","2,87","3,35","93,78","2,39","3,83","93,78",,,,,,,,,,,,,,
5,Jambi,"36,93","17,05","46,02","57,39","32,39","10,23","2,84","9,09","88,07","0,00","1,70","98,30",,,,,,,,,,,,,,
6,Sumatera Selatan,"35,71","27,95","36,34","32,92","62,73","4,35","4,04","8,07","87,89","3,11","3,73","93,17",,,,,,,,,,,,,,
7,Bengkulu,"53,89","23,89","22,22","33,89","63,33","2,78","8,89","16,11","75,00","6,67","5,00","88,33",,,,,,,,,,,,,,
8,Lampung,"42,35","14,95","42,70","31,67","61,57","6,76","3,91","8,90","87,19","0,36","1,78","97,86",,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,"30,65","16,13","53,23","51,61","32,26","16,13","1,61","8,06","90,32","1,61","9,68","88,71",,,,,,,,,,,,,,
10,Kepulauan Riau,"17,65","8,82","73,53","45,59","29,41","25,00","1,47","2,94","95,59","1,47","1,47","97,06",,,,,,,,,,,,,,
11,DKI Jakarta,"30,66","1,43","67,91","73,07","9,46","17,48","4,01","81,38","14,61","8,02","71,06","20,92",,,,,,,,,,,,,,
12,Jawa Barat,"38,00","12,19","49,81","46,60","41,21","12,19","10,59","24,29","65,12","3,69","7,84","88,47",,,,,,,,,,,,,,
13,Jawa Tengah,"42,06","14,97","42,97","60,23","33,37","6,40","10,97","22,74","66,29","2,17","6,29","91,54",,,,,,,,,,,,,,
14,DI Yogyakarta,"23,14","2,48","74,38","73,55","2,48","23,97","16,53","19,01","64,46","6,61","17,36","76,03",,,,,,,,,,,,,,
15,Jawa Timur,"39,71","26,47","33,82","65,65","18,70","15,65","6,30","9,66","84,03","1,68","4,31","94,01",,,,,,,,,,,,,,
16,Banten,"42,73","10,57","46,70","38,33","28,63","33,04","7,93","29,07","63,00","3,52","9,69","86,78",,,,,,,,,,,,,,
17,Bali,"13,33","3,33","83,33","23,33","2,50","74,17","3,33","5,00","91,67","0,00","0,00","100,00",,,,,,,,,,,,,,
18,Nusa Tenggara Barat,"32,91","31,65","35,44","55,70","40,51","3,80","1,90","11,39","86,71","0,63","5,06","94,30",,,,,,,,,,,,,,
19,Nusa Tenggara Timur,"39,46","47,59","12,95","34,04","63,55","2,41","6,02","28,31","65,66","4,22","26,20","69,58",,,,,,,,,,,,,,
20,Kalimantan Barat,"46,03","31,80","22,18","29,29","68,62","2,09","3,35","15,06","81,59","6,69","8,37","84,94",,,,,,,,,,,,,,
21,Kalimantan Tengah,"38,46","40,51","21,03","24,62","73,33","2,05","4,62","3,08","92,31","3,59","6,67","89,74",,,,,,,,,,,,,,
22,Kalimantan Selatan,"36,68","11,79","51,53","44,54","41,05","14,41","8,30","5,68","86,03","3,93","1,31","94,76",,,,,,,,,,,,,,
23,Kalimantan Timur,"25,97","14,36","59,67","57,46","17,13","25,41","4,42","13,81","81,77","6,63","13,81","79,56",,,,,,,,,,,,,,
24,Kalimantan Utara,"26,53","18,37","55,10","59,18","26,53","14,29","0,00","6,12","93,88","0,00","12,24","87,76",,,,,,,,,,,,,,
25,Sulawesi Utara,"25,81","27,42","46,77","22,58","76,34","1,08","3,76","16,13","80,11","10,75","39,25","50,00",,,,,,,,,,,,,,
26,Sulawesi Tengah,"33,86","49,74","16,40","34,39","60,85","4,76","5,82","10,58","83,60","0,53","13,23","86,24",,,,,,,,,,,,,,
27,Sulawesi Selatan,"36,83","37,95","25,22","57,37","26,12","16,52","10,71","22,99","66,29","12,95","16,52","70,54",,,,,,,,,,,,,,
28,Sulawesi Tenggara,"36,30","53,70","10,00","42,22","55,19","2,59","5,93","27,04","67,04","7,41","11,85","80,74",,,,,,,,,,,,,,
29,Gorontalo,"51,61","25,81","22,58","34,41","64,52","1,08","12,90","19,35","67,74","5,38","4,30","90,32",,,,,,,,,,,,,,
30,Sulawesi Barat,"32,63","52,63","14,74","50,53","45,26","4,21","12,63","14,74","72,63","4,21","4,21","91,58",,,,,,,,,,,,,,
31,Maluku,"20,71","69,70","9,60","8,59","87,37","4,04","5,56","20,20","74,24","12,63","50,51","36,87",,,,,,,,,,,,,,
32,Maluku Utara,"40,77","44,62","14,62","12,31","84,62","3,08","17,69","21,54","60,77","6,15","15,38","78,46",,,,,,,,,,,,,,
33,Papua Barat,"29,37","62,70","7,94","13,49","85,71","0,79","8,73","31,75","59,52","7,94","59,52","32,54",,,,,,,,,,,,,,
34,Papua,"25,21","55,68","19,11","9,14","88,37","2,49","6,09","31,02","62,88","8,59","54,85","36,57",,,,,,,,,,,,,,
Indonesia,,"35,70","25,14","39,16","45,39","42,78","11,83","7,24","20,30","72,46","4,23","13,92","81,85",,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas*,Jumlah Puskesmas Memiliki 5 Jenis Tenaga Kesehatan Promotif Preventif,,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),,,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,340,127,,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,571,86,,,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,264,99,,,,,,,,,,,,,,,,,,,,,,,,
4,Riau,213,78,,,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,186,70,,,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,322,128,,,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,180,39,,,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,293,62,,,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,62,37,,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,73,20,,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,351,31,,,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.058,195,,,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,876,269,,,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,76,,,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,961,225,,,,,,,,,,,,,,,,,,,,,,,,
16,Banten,233,27,,,,,,,,,,,,,,,,,,,,,,,,
17,Bali,120,42,,,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,159,80,,,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,371,140,,,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,241,86,,,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,195,33,,,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,230,110,,,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,181,84,,,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,50,30,,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,188,19,,,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,190,43,,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,451,160,,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,273,61,,,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,20,,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,95,47,,,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,199,23,,,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,132,28,,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,154,14,,,,,,,,,,,,,,,,,,,,,,,,
34,Papua,395,52,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.821,2.641,,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Batch I,,No,Provinsi,Batch II,,No,Provinsi,Batch III,,No,Provinsi,Batch IV,,,,,,,,,,,,,
,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),,,,,,,,,,,,
1,Aceh,1,1,1,Aceh,1,1,1,Sumatera Utara,2,4,1,Sumatera Utara,3,8,,,,,,,,,,,,
2,Bengkulu,1,1,2,Sumatera Utara,2,2,2,Riau,1,1,2,Jambi,1,1,,,,,,,,,,,,
3,Nusa Tenggara Timur,4,4,3,Riau,5,6,3,Jambi,1,1,3,Lampung,2,5,,,,,,,,,,,,
4,Kalimantan Barat,3,4,4,Kepulauan Riau,5,7,4,Bengkulu,1,1,4,Kep. Bangka Belitung,1,1,,,,,,,,,,,,
5,Kalimantan Timur,1,1,5,Nusa Tenggara Timur,7,24,5,Lampung,1,1,5,Jawa Barat,1,1,,,,,,,,,,,,
6,Kalimantan Utara,2,2,6,Kalimantan Barat,5,10,6,Nusa Tenggara Timur,3,6,6,Nusa Tenggara Timur,1,1,,,,,,,,,,,,
7,Sulawesi Utara,2,2,7,Kalimantan Timur,2,2,7,Kalimantan Barat,2,2,7,Kalimantan Barat,3,3,,,,,,,,,,,,
8,Maluku,1,1,8,Kalimantan Utara,2,11,8,Kalimantan Selatan,1,1,8,Kalimantan Tengah,1,2,,,,,,,,,,,,
9,Papua,4,4,9,Sulawesi Utara,4,7,9,Kalimantan Timur,1,1,9,Kalimantan Selatan,1,1,,,,,,,,,,,,
,,,,10,Sulawesi Tengah,1,1,10,Sulawesi Selatan,1,3,10,Sulawesi Tengah,1,1,,,,,,,,,,,,
,,,,11,Maluku,3,11,11,Sulawesi Tenggara,2,3,11,Sulawesi Barat,2,7,,,,,,,,,,,,
,,,,12,Maluku Utara,1,3,12,Gorontalo,1,2,12,Maluku,1,6,,,,,,,,,,,,
,,,,13,Papua Barat,1,1,13,Sulawesi Barat,2,2,13,Papua Barat,3,7,,,,,,,,,,,,
,,,,14,Papua,7,14,14,Maluku,2,2,14,Papua,2,2,,,,,,,,,,,,
,,,,,,,,15,Papua Barat,1,1,,,,,,,,,,,,,,,,
,,,,,,,,16,Papua,3,7,,,,,,,,,,,,,,,,
Indonesia,,19,20,,,46,100,,,25,38,,,23,46,,,,,,,,,,,,
No Provinsi,,Batch V,,No,Provinsi,Batch VI,,No,Provinsi,Batch VII,,No,Provinsi,Batch VIII,,,,,,,,,,,,,
,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),,,,,,,,,,,,
1,Aceh,1,2,1,Sumatera Utara,4,9,1,Aceh,1,3,1,Sumatera Utara,1,1,,,,,,,,,,,,
2,Sumatera Barat,1,1,2,Sumatera Barat,2,5,2,Riau,2,4,2,Riau,3,3,,,,,,,,,,,,
3,Riau,1,1,3,Riau,1,1,3,Jambi,1,1,3,Kepulauan Riau,3,5,,,,,,,,,,,,
4,Lampung,3,3,4,Sumatera Selatan,3,3,4,Bengkulu,1,2,4,Nusa Tenggara Timur,3,9,,,,,,,,,,,,
5,Jawa Timur,1,1,5,Bengkulu,1,2,5,Lampung,2,3,5,Kalimantan Barat,5,8,,,,,,,,,,,,
6,Nusa Tenggara Barat,1,1,6,Kepulauan Riau,1,2,6,Nusa Tenggara Timur,4,8,6,Kalimantan Timur,2,2,,,,,,,,,,,,
7,Nusa Tenggara Timur,1,3,7,Nusa Tenggara Timur,5,7,7,Kalimantan Barat,1,1,7,Kalimantan Utara,2,7,,,,,,,,,,,,
8,Kalimantan Barat,2,3,8,Kalimantan Barat,4,4,8,Kalimantan Tengah,2,3,8,Sulawesi Utara,4,7,,,,,,,,,,,,
9,Sulawesi Utara,3,5,9,Kalimantan Timur,1,1,9,Kalimantan Selatan,1,1,9,Sulawesi Tengah,1,1,,,,,,,,,,,,
10,Sulawesi Tengah,2,7,10,Kalimantan Utara,2,2,10,Kalimantan Timur,1,1,10,Maluku,3,11,,,,,,,,,,,,
11,Sulawesi Selatan,2,7,11,Sulawesi Utara,2,2,11,Sulawesi Utara,1,1,11,Maluku Utara,1,3,,,,,,,,,,,,
12,Sulawesi Tenggara,2,3,12,Sulawesi Selatan,1,2,12,Sulawesi Tengah,3,6,12,Papua Barat,1,1,,,,,,,,,,,,
13,Gorontalo,1,2,13,Sulawesi Tenggara,2,4,13,Sulawesi Selatan,2,5,13,Papua,4,10,,,,,,,,,,,,
14,Maluku Utara,1,1,14,Sulawesi Barat,2,3,14,Sulawesi Tenggara,1,6,,,,,,,,,,,,,,,,
15,Papua Barat,3,7,15,Maluku,2,4,15,Gorontalo,1,2,,,,,,,,,,,,,,,,
,,,,16,Maluku Utara,1,1,16,Maluku,2,3,,,,,,,,,,,,,,,,
,,,,17,Papua Barat,2,2,17,Maluku Utara,2,3,,,,,,,,,,,,,,,,
,,,,18,Papua,4,6,18,Papua Barat,3,4,,,,,,,,,,,,,,,,
,,,,,,,,19,Papua,2,3,,,,,,,,,,,,,,,,
,,25,47,,,40,60,,,33,60,,,33,68,,,,,,,,,,,,
No,Provinsi,Periode I,,No,Provinsi,Periode II,,No,Provinsi,Periode III,,No,Provinsi,Periode IV,,,,,,,,,,,,,
,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,Jumlah Kabupaten/Kota,Jumlah Puskesmas,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),,,,,,,,,,,,
1,Aceh,12,48,1,Aceh,10,46,1,Aceh,1,1,1,Aceh,9,24,,,,,,,,,,,,
2,Jambi,8,35,2,Jambi,8,33,2,Sumatera Utara,6,12,2,Sumatera Utara,5,10,,,,,,,,,,,,
3,Kepulauan Riau,4,8,3,Kepulauan Riau,2,6,3,Riau,4,10,3,Sumatera Barat,5,17,,,,,,,,,,,,
4,Nusa Tenggara Timur,8,32,4,Nusa Tenggara Timur,7,19,4,Sumatera Selatan,3,3,4,Riau,2,5,,,,,,,,,,,,
5,Kalimantan Timur,3,18,5,Kalimantan Timur,2,10,5,Bengkulu,4,11,5,Jambi,5,7,,,,,,,,,,,,
6,Sulawesi Utara,6,25,6,Sulawesi Utara,4,10,6,Lampung,5,11,6,Sumatera Selatan,3,6,,,,,,,,,,,,
7,Sulawesi Selatan,14,35,7,Sulawesi Selatan,11,27,7,Kepulauan Bangka Belitung,2,2,7,Bengkulu,4,13,,,,,,,,,,,,
8,Sulawesi Tenggara,5,27,8,Sulawesi Tenggara,4,16,8,Jawa Timur,3,9,8,Lampung,6,16,,,,,,,,,,,,
9,Sulawesi Barat,6,25,9,Sulawesi Barat,6,31,9,Nusa Tenggara Barat,5,9,9,Kepulauan Bangka Belitung,2,2,,,,,,,,,,,,
10,Maluku Utara,7,13,10,Maluku Utara,8,22,10,Kalimantan Barat,4,16,10,Kepulauan Riau,1,1,,,,,,,,,,,,
11,,,,,,,,11,Kalimantan Tengah,9,17,11,Jawa Timur,3,8,,,,,,,,,,,,
12,,,,,,,,12,Sulawesi Tengah,1,4,12,Nusa Tenggara Barat,4,7,,,,,,,,,,,,
13,,,,,,,,13,Kalimantan Selatan,6,16,13,Kalimantan Barat,7,29,,,,,,,,,,,,
14,,,,,,,,14,Kalimantan Timur,1,2,14,Kalimantan Tengah,6,22,,,,,,,,,,,,
15,,,,,,,,15,Kalimantan Utara,2,3,15,Kalimantan Selatan,5,14,,,,,,,,,,,,
16,,,,,,,,16,Sulawesi Tenggara,2,6,16,Kalimantan Timur,2,8,,,,,,,,,,,,
17,,,,,,,,17,Gorontalo,4,10,17,Kalimantan Utara,2,5,,,,,,,,,,,,
18,,,,,,,,18,Maluku,6,13,18,Sulawesi Utara,1,1,,,,,,,,,,,,
19,,,,,,,,19,Papua Barat,2,2,19,Sulawesi Tengah,1,1,,,,,,,,,,,,
20,,,,,,,,,,,,20,Sulawesi Selatan,2,2,,,,,,,,,,,,
21,,,,,,,,,,,,21,Sulawesi Tenggara,2,2,,,,,,,,,,,,
22,,,,,,,,,,,,22,Gorontalo,4,11,,,,,,,,,,,,
23,,,,,,,,,,,,23,Sulawesi Barat,3,3,,,,,,,,,,,,
24,,,,,,,,,,,,24,Maluku,4,7,,,,,,,,,,,,
25,,,,,,,,,,,,25,Maluku Utara,2,2,,,,,,,,,,,,
26,,,,,,,,,,,,26,Papua Barat,1,1,,,,,,,,,,,,
27,,,,,,,,,,,,27,Papua,3,4,,,,,,,,,,,,
Indonesia,,73,266,,,62,220,,,70,157,,,94,228,,,,,,,,,,,,
FASILITAS KESEHATAN TINGKAT PERTAMA YANG BEKERJA SAMA DENGAN BPJS KESEHATAN PER OKTOBER 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Fasilitas Kesehatan Tingkat Pertama,,,,,,,Total,,,,,,,,,,,,,,,,,,
,,Dokter Praktik Perorangan,Klinik POLRI,Klinik Pratama,Klinik TNI,Puskesmas,RS Tipe D Pratama,Praktik Dokter Gigi,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),,,,,,,,,,,,,,,,,,
1,Aceh,58,25,93,25,340,,2,543,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,108,34,400,31,577,1,12,1.163,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,94,22,88,16,264,,34,518,,,,,,,,,,,,,,,,,,
4,Riau,77,14,189,12,217,,24,533,,,,,,,,,,,,,,,,,,
5,Jambi,69,12,32,6,189,,14,322,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,210,18,137,18,327,,36,746,,,,,,,,,,,,,,,,,,
7,Bengkulu,80,13,17,5,179,,13,307,,,,,,,,,,,,,,,,,,
